word,pos,var,shaw,ipa,verdict,shaw_override,pos_override,var_override,ipa_override,source,status,confidence,notes
ranking,VVI,GenAm,𐑮𐑨𐑙𐑒𐑦𐑙,ˈræŋkɪŋ,,,,,,pos-gap,pos-gap,15,"rl_pos=NN1,VVG; rl_shaw=𐑮𐑨𐑙𐑒𐑦𐑙; agreed via wiktionary"
ranking,VVI,RSSB,𐑮𐑨𐑯𐑒𐑦𐑙,ˈrænkɪŋ,,,,,,pos-gap,pos-gap-shifted,10,"rl_pos=NN1,VVG; rl_shaw=𐑮𐑨𐑙𐑒𐑦𐑙; SHIFTED via wiktionary"
Ransom,NP0,GenAm,𐑮𐑨𐑯𐑕𐑩𐑥,ˈrænsəm,,,,,,pos-gap,pos-gap,35,"rl_pos=NN1,VVB,VVI; rl_shaw=𐑮𐑨𐑯𐑕𐑩𐑥; agreed via wiktionary"
rapier,AJ0,RSSB,𐑮𐑱𐑐𐑽,reɪpɪər,,,,,,pos-gap,pos-gap,50,rl_pos=NN1; rl_shaw=𐑮𐑱𐑐𐑽; agreed via wiktionary
rapture,VVI,RSSB,𐑮𐑨𐑐𐑗𐑼,raptʃəR,,,,,,pos-gap,pos-gap,35,rl_pos=NN1; rl_shaw=𐑮𐑨𐑐𐑗𐑼; agreed via wiktionary
rare,NN1,GenAm,𐑮𐑧𐑮,rer,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=AJ0; rl_shaw=𐑮𐑺; SHIFTED via wiktionary
rare,NN1,GenAm,𐑮𐑺,reəR,,,,,,pos-gap,pos-gap,50,rl_pos=AJ0; rl_shaw=𐑮𐑺; agreed via wiktionary
rare,VVI,GenAm,𐑮𐑧𐑮,rer,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=AJ0; rl_shaw=𐑮𐑺; SHIFTED via wiktionary
rare,VVI,GenAm,𐑮𐑺,reəR,,,,,,pos-gap,pos-gap,35,rl_pos=AJ0; rl_shaw=𐑮𐑺; agreed via wiktionary
rascal,AJ0,GenAm,𐑮𐑨𐑕𐑒𐑩𐑤,ˈræskəl,,,,,,pos-gap,pos-gap,50,rl_pos=NN1; rl_shaw=𐑮𐑨𐑕𐑒𐑩𐑤/𐑮𐑭𐑕𐑒𐑩𐑤; agreed via wiktionary
rascal,AJ0,RSSB,𐑮𐑭𐑕𐑒𐑩𐑤,rɑːskəl,,,,,,pos-gap,pos-gap,50,rl_pos=NN1; rl_shaw=𐑮𐑨𐑕𐑒𐑩𐑤/𐑮𐑭𐑕𐑒𐑩𐑤; agreed via wiktionary
rates,NN1,RSSB,𐑮𐑱𐑑𐑕,reɪts,,,,,,pos-gap,pos-gap,35,"rl_pos=NN2,VVZ; rl_shaw=𐑮𐑱𐑑𐑕; agreed via wordnet"
rather,AJ0,GenAm,𐑮𐑨𐑞𐑼,ˈræðəR,,,,,,pos-gap,pos-gap,50,rl_pos=AV0; rl_shaw=𐑮𐑨𐑞𐑼/𐑮𐑭𐑞𐑼; agreed via wiktionary
rather,AJ0,RSSB,𐑮𐑭𐑞𐑼,rɑːðər,,,,,,pos-gap,pos-gap,50,rl_pos=AV0; rl_shaw=𐑮𐑨𐑞𐑼/𐑮𐑭𐑞𐑼; agreed via wiktionary
rather,ITJ,GenAm,𐑮𐑨𐑞𐑼,ˈræðəR,,,,,,pos-gap,pos-gap,35,rl_pos=AV0; rl_shaw=𐑮𐑨𐑞𐑼/𐑮𐑭𐑞𐑼; agreed via wiktionary
rather,ITJ,RSSB,𐑮𐑭𐑞𐑼,rɑːðər,,,,,,pos-gap,pos-gap,35,rl_pos=AV0; rl_shaw=𐑮𐑨𐑞𐑼/𐑮𐑭𐑞𐑼; agreed via wiktionary
rather,NN1,GenAm,𐑮𐑨𐑞𐑼,ˈræðəR,,,,,,pos-gap,pos-gap,50,rl_pos=AV0; rl_shaw=𐑮𐑨𐑞𐑼/𐑮𐑭𐑞𐑼; agreed via wiktionary
rather,NN1,RSSB,𐑮𐑭𐑞𐑼,rɑːðər,,,,,,pos-gap,pos-gap,50,rl_pos=AV0; rl_shaw=𐑮𐑨𐑞𐑼/𐑮𐑭𐑞𐑼; agreed via wiktionary
rather,VVI,GenAm,𐑮𐑨𐑞𐑼,ˈræðəR,,,,,,pos-gap,pos-gap,35,rl_pos=AV0; rl_shaw=𐑮𐑨𐑞𐑼/𐑮𐑭𐑞𐑼; agreed via wiktionary
rather,VVI,RSSB,𐑮𐑭𐑞𐑼,rɑːðər,,,,,,pos-gap,pos-gap,35,rl_pos=AV0; rl_shaw=𐑮𐑨𐑞𐑼/𐑮𐑭𐑞𐑼; agreed via wiktionary
ratified,VVI,GenAm,𐑮𐑨𐑑𐑦𐑓𐑲𐑛,ˈrætɪfaɪd,,,,,,pos-gap,pos-gap,15,"rl_pos=AJ0,VVD,VVN; rl_shaw=𐑮𐑨𐑑𐑦𐑓𐑲𐑛; agreed via wiktionary"
ratified,VVI,GenAm,𐑮𐑨𐑑𐑩𐑓𐑲𐑛,ˈrætəfaɪd,,,,,,pos-gap,pos-gap-shifted,10,"rl_pos=AJ0,VVD,VVN; rl_shaw=𐑮𐑨𐑑𐑦𐑓𐑲𐑛; SHIFTED via wiktionary"
rating,VVI,GenAm,𐑮𐑱𐑑𐑦𐑙,ˈreɪtɪŋ,,,,,,pos-gap,pos-gap,15,"rl_pos=NN1,VVG; rl_shaw=𐑮𐑱𐑑𐑦𐑙; agreed via wiktionary"
ratio,ITJ,GenAm,𐑮𐑱𐑖𐑦𐑴,ˈreɪʃiˌoʊ,,,,,,pos-gap,pos-gap,35,rl_pos=NN1; rl_shaw=𐑮𐑱𐑖𐑦𐑴; agreed via wiktionary
ratio,ITJ,GenAm,𐑮𐑱𐑖𐑴,ˈreɪʃoʊ,,,,,,pos-gap,pos-gap-shifted,20,rl_pos=NN1; rl_shaw=𐑮𐑱𐑖𐑦𐑴; SHIFTED via wiktionary
ratio,ITJ,RSSB,𐑮𐑱𐑖𐑾𐑫,ˈreɪʃiəʊ,,,,,,pos-gap,pos-gap-shifted,20,rl_pos=NN1; rl_shaw=𐑮𐑱𐑖𐑦𐑴; SHIFTED via wiktionary
ratio,VVI,GenAm,𐑮𐑱𐑖𐑦𐑴,ˈreɪʃiˌoʊ,,,,,,pos-gap,pos-gap,35,rl_pos=NN1; rl_shaw=𐑮𐑱𐑖𐑦𐑴; agreed via wiktionary
ratio,VVI,GenAm,𐑮𐑱𐑖𐑴,ˈreɪʃoʊ,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=NN1; rl_shaw=𐑮𐑱𐑖𐑦𐑴; SHIFTED via wiktionary
ratio,VVI,RSSB,𐑮𐑱𐑖𐑾𐑫,ˈreɪʃiəʊ,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=NN1; rl_shaw=𐑮𐑱𐑖𐑦𐑴; SHIFTED via wiktionary
rattan,VVI,RSSB,𐑮𐑨𐑑𐑨𐑯,ˈratan,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=AJ0,NN1; rl_shaw=𐑮𐑩𐑑𐑨𐑯; SHIFTED via wiktionary"
rattan,VVI,GenAm,𐑮𐑩𐑑𐑨𐑯,rəˈtæn,,,,,,pos-gap,pos-gap,35,"rl_pos=AJ0,NN1; rl_shaw=𐑮𐑩𐑑𐑨𐑯; agreed via wiktionary"
ratty,NN1,GenAm,𐑮𐑨𐑑𐑦,ˈræti,,,,,,pos-gap,pos-gap,50,rl_pos=AJ0; rl_shaw=𐑮𐑨𐑑𐑦; agreed via wiktionary
raven,VVI,RSSB,𐑮𐑨𐑝𐑦𐑯,ˈrævɪn,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=AJ0,NN1; rl_shaw=𐑮𐑱𐑝𐑩𐑯; SHIFTED via wiktionary"
raven,VVI,GenAm,𐑮𐑨𐑝𐑩𐑯,rævən,,,,,,pos-gap,pos-gap-shifted,55,"rl_pos=AJ0,NN1; rl_shaw=𐑮𐑱𐑝𐑩𐑯; SHIFTED via wiktionary+wordnet"
ravening,NN1,GenAm,𐑮𐑨𐑝𐑩𐑯𐑦𐑙,ˈrævənɪŋ,,,,,,pos-gap,pos-gap,50,rl_pos=AJ0; rl_shaw=𐑮𐑨𐑝𐑩𐑯𐑦𐑙; agreed via wiktionary
raw,AV0,GenAm,𐑮𐑪,rɒ,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=AJ0,NN1; rl_shaw=𐑮𐑷; SHIFTED via wiktionary"
raw,AV0,RSSB,𐑮𐑷,rɔː,,,,,,pos-gap,pos-gap,50,"rl_pos=AJ0,NN1; rl_shaw=𐑮𐑷; agreed via wiktionary"
raw,VVI,GenAm,𐑮𐑪,rɒ,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=AJ0,NN1; rl_shaw=𐑮𐑷; SHIFTED via wiktionary"
raw,VVI,RSSB,𐑮𐑷,rɔː,,,,,,pos-gap,pos-gap,35,"rl_pos=AJ0,NN1; rl_shaw=𐑮𐑷; agreed via wiktionary"
rawhide,NN1,GenAm,𐑮𐑪𐑣𐑲𐑛,ˈrɒhaɪd,,,,,,pos-gap,pos-gap-shifted,55,rl_pos=AJ0; rl_shaw=𐑮𐑷𐑣𐑲𐑛; SHIFTED via wiktionary+wordnet
rawhide,NN1,RSSB,𐑮𐑷𐑣𐑲𐑛,rɔːhaɪd,,,,,,pos-gap,pos-gap,70,rl_pos=AJ0; rl_shaw=𐑮𐑷𐑣𐑲𐑛; agreed via wiktionary+wordnet
rawhide,VVI,GenAm,𐑮𐑪𐑣𐑲𐑛,ˈrɒhaɪd,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=AJ0; rl_shaw=𐑮𐑷𐑣𐑲𐑛; SHIFTED via wiktionary
rawhide,VVI,RSSB,𐑮𐑷𐑣𐑲𐑛,rɔːhaɪd,,,,,,pos-gap,pos-gap,35,rl_pos=AJ0; rl_shaw=𐑮𐑷𐑣𐑲𐑛; agreed via wiktionary
reactions,NN1,GenAm,𐑮𐑦𐑨𐑒𐑖𐑩𐑯𐑟,riˈækʃənz,,,,,,pos-gap,pos-gap,35,rl_pos=NN2; rl_shaw=𐑮𐑦𐑨𐑒𐑖𐑩𐑯𐑟; agreed via wiktionary
readers,NN1,GenAm,𐑮𐑦𐑛𐑼𐑟,ˈridəRz,,,,,,pos-gap,pos-gap-shifted,20,rl_pos=NN2; rl_shaw=𐑮𐑰𐑛𐑼𐑟; SHIFTED via wiktionary
readers,NN1,RSSB,𐑮𐑰𐑛𐑼𐑟,riːdəRz,,,,,,pos-gap,pos-gap,35,rl_pos=NN2; rl_shaw=𐑮𐑰𐑛𐑼𐑟; agreed via wiktionary
ready,VVI,RSSB,𐑮𐑧𐑛𐑦,ˈredi,,,,,,pos-gap,pos-gap,35,"rl_pos=AJ0,AV0,NN1; rl_shaw=𐑮𐑧𐑛𐑦; agreed via wordnet"
real,AV0,GenAm,𐑮𐑦𐑤,rɪl,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=AJ0,NN1; rl_shaw=𐑮𐑱𐑭𐑤/𐑮𐑾𐑤; SHIFTED via wiktionary"
real,AV0,RSSB,𐑮𐑰𐑤,riːl,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=AJ0,NN1; rl_shaw=𐑮𐑱𐑭𐑤/𐑮𐑾𐑤; SHIFTED via wiktionary"
real,AV0,RSSB,𐑮𐑰𐑩𐑤,riːəl,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=AJ0,NN1; rl_shaw=𐑮𐑱𐑭𐑤/𐑮𐑾𐑤; SHIFTED via wiktionary"
real,AV0,GenAm,𐑮𐑾𐑤,ˈriəl,,,,,,pos-gap,pos-gap,50,"rl_pos=AJ0,NN1; rl_shaw=𐑮𐑱𐑭𐑤/𐑮𐑾𐑤; agreed via wiktionary"
realised,VVI,RSSB,𐑮𐑾𐑤𐑲𐑟𐑛,rɪəlaɪzd,,,,,,pos-gap,pos-gap,15,"rl_pos=AJ0,VVD,VVN; rl_shaw=𐑮𐑾𐑤𐑲𐑟𐑛; agreed via wiktionary"
realized,VVI,GenAm,𐑮𐑾𐑤𐑲𐑟𐑛,ˈrɪəlaɪzd,,,,,,pos-gap,pos-gap,15,"rl_pos=AJ0,VVD,VVN; rl_shaw=𐑮𐑾𐑤𐑲𐑟𐑛; agreed via wiktionary"
realizing,VVI,GenAm,𐑮𐑾𐑤𐑲𐑟𐑦𐑙,ˈrɪəlaɪzɪŋ,,,,,,pos-gap,pos-gap,15,rl_pos=VVG; rl_shaw=𐑮𐑾𐑤𐑲𐑟𐑦𐑙; agreed via wiktionary
really,ITJ,GenAm,𐑮𐑦𐑤𐑦,ˈrili,,,,,,pos-gap,pos-gap-shifted,20,rl_pos=AV0; rl_shaw=𐑮𐑾𐑤𐑦; SHIFTED via wiktionary
really,ITJ,GenAm,𐑮𐑾𐑤𐑦,ˈriəli,,,,,,pos-gap,pos-gap,35,rl_pos=AV0; rl_shaw=𐑮𐑾𐑤𐑦; agreed via wiktionary
reap,NN1,GenAm,𐑮𐑦𐑐,rip,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=VVB,VVI; rl_shaw=𐑮𐑰𐑐; SHIFTED via wiktionary"
reap,NN1,RSSB,𐑮𐑰𐑐,riːp,,,,,,pos-gap,pos-gap,35,"rl_pos=VVB,VVI; rl_shaw=𐑮𐑰𐑐; agreed via wiktionary"
rear,AV0,GenAm,𐑮𐑦𐑮,rɪr,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=AJ0,NN1,VVB,VVI; rl_shaw=𐑮𐑽; SHIFTED via wiktionary"
rear,AV0,GenAm,𐑮𐑽,rɪər,,,,,,pos-gap,pos-gap,50,"rl_pos=AJ0,NN1,VVB,VVI; rl_shaw=𐑮𐑽; agreed via wiktionary"
rear,AV0,RSSB,𐑮𐑽𐑮,rɪəRr,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=AJ0,NN1,VVB,VVI; rl_shaw=𐑮𐑽; SHIFTED via wiktionary"
reared,VVI,GenAm,𐑮𐑦𐑮𐑛,rɪrd,,,,,,pos-gap,pos-gap-shifted,10,"rl_pos=VVD,VVN; rl_shaw=𐑮𐑽𐑛; SHIFTED via wiktionary"
reared,VVI,RSSB,𐑮𐑽𐑛,rɪəRd,,,,,,pos-gap,pos-gap,15,"rl_pos=VVD,VVN; rl_shaw=𐑮𐑽𐑛; agreed via wiktionary"
rebate,VVI,GenAm,𐑮𐑩𐑚𐑱𐑑,rəˈbeɪt,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=NN1; rl_shaw=𐑮𐑰𐑚𐑱𐑑; SHIFTED via wiktionary
rebate,VVI,GenAm,𐑮𐑰𐑚𐑱𐑑,ˈriːbeɪt,,,,,,pos-gap,pos-gap,50,rl_pos=NN1; rl_shaw=𐑮𐑰𐑚𐑱𐑑; agreed via wiktionary+wordnet
rebirth,VVI,GenAm,𐑮𐑦𐑚𐑻𐑔,riˈbɜːRθ,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=NN1; rl_shaw=𐑮𐑰𐑚𐑻𐑔; SHIFTED via wiktionary
rebirth,VVI,RSSB,𐑮𐑰𐑚𐑻𐑔,riːbɜːRθ,,,,,,pos-gap,pos-gap,35,rl_pos=NN1; rl_shaw=𐑮𐑰𐑚𐑻𐑔; agreed via wiktionary
rebus,VVI,GenAm,𐑮𐑦𐑚𐑩𐑕,ˈribəs,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=NN1; rl_shaw=𐑮𐑰𐑚𐑩𐑕; SHIFTED via wiktionary
rebus,VVI,RSSB,𐑮𐑰𐑚𐑩𐑕,riːbəs,,,,,,pos-gap,pos-gap,35,rl_pos=NN1; rl_shaw=𐑮𐑰𐑚𐑩𐑕; agreed via wiktionary
recalled,VVI,GenAm,𐑮𐑦𐑒𐑪𐑤𐑛,riˈkɒld,,,,,,pos-gap,pos-gap-shifted,10,"rl_pos=AJ0,VVD,VVN; rl_shaw=𐑮𐑦𐑒𐑷𐑤𐑛; SHIFTED via wiktionary"
recalled,VVI,RSSB,𐑮𐑦𐑒𐑷𐑤𐑛,rɪkɔːld,,,,,,pos-gap,pos-gap,15,"rl_pos=AJ0,VVD,VVN; rl_shaw=𐑮𐑦𐑒𐑷𐑤𐑛; agreed via wiktionary"
receipts,NN1,GenAm,𐑮𐑦𐑕𐑦𐑑𐑕,rɪˈsits,,,,,,pos-gap,pos-gap-shifted,20,"rl_pos=NN2,VVZ; rl_shaw=𐑮𐑦𐑕𐑰𐑑𐑕; SHIFTED via wiktionary"
receipts,NN1,RSSB,𐑮𐑦𐑕𐑰𐑑𐑕,rɪˈsiːts,,,,,,pos-gap,pos-gap,35,"rl_pos=NN2,VVZ; rl_shaw=𐑮𐑦𐑕𐑰𐑑𐑕; agreed via wiktionary"
receipts,VVI,GenAm,𐑮𐑦𐑕𐑦𐑑𐑕,rɪˈsits,,,,,,pos-gap,pos-gap-shifted,10,"rl_pos=NN2,VVZ; rl_shaw=𐑮𐑦𐑕𐑰𐑑𐑕; SHIFTED via wiktionary"
receipts,VVI,RSSB,𐑮𐑦𐑕𐑰𐑑𐑕,rɪˈsiːts,,,,,,pos-gap,pos-gap,15,"rl_pos=NN2,VVZ; rl_shaw=𐑮𐑦𐑕𐑰𐑑𐑕; agreed via wiktionary"
recent,NN1,GenAm,𐑮𐑦𐑕𐑩𐑯𐑑,ˈrisənt,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=AJ0; rl_shaw=𐑮𐑰𐑕𐑩𐑯𐑑; SHIFTED via wiktionary
recent,NN1,RSSB,𐑮𐑰𐑕𐑩𐑯𐑑,riːsənt,,,,,,pos-gap,pos-gap,70,rl_pos=AJ0; rl_shaw=𐑮𐑰𐑕𐑩𐑯𐑑; agreed via wiktionary+wordnet
recess,AJ0,GenAm,𐑮𐑦𐑕𐑧𐑕,riˈses,,,,,,pos-gap,pos-gap,50,"rl_pos=NN1,VVB,VVI; rl_shaw=𐑮𐑦𐑕𐑧𐑕/𐑮𐑰𐑕𐑧𐑕; agreed via wiktionary"
recess,AJ0,GenAm,𐑮𐑩𐑕𐑧𐑕,rəˈses,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=NN1,VVB,VVI; rl_shaw=𐑮𐑦𐑕𐑧𐑕/𐑮𐑰𐑕𐑧𐑕; SHIFTED via wiktionary"
recess,AJ0,RSSB,𐑮𐑰𐑕𐑧𐑕,ˈriːses,,,,,,pos-gap,pos-gap,50,"rl_pos=NN1,VVB,VVI; rl_shaw=𐑮𐑦𐑕𐑧𐑕/𐑮𐑰𐑕𐑧𐑕; agreed via wiktionary"
reckoning,VVI,RSSB,𐑮𐑧𐑒𐑩𐑯𐑦𐑙,rekənɪŋ,,,,,,pos-gap,pos-gap,15,"rl_pos=NN1,VVG; rl_shaw=𐑮𐑧𐑒𐑩𐑯𐑦𐑙; agreed via wiktionary"
reclaim,NN1,RSSB,𐑮𐑰𐑒𐑤𐑱𐑥,ˈriːkleɪm,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=VVB,VVI; rl_shaw=𐑮𐑦𐑒𐑤𐑱𐑥; SHIFTED via wiktionary"
recluse,AJ0,RSSB,𐑮𐑦𐑒𐑤𐑵𐑕,rɪˈkluːs,,,,,,pos-gap,pos-gap,50,rl_pos=NN1; rl_shaw=𐑮𐑦𐑒𐑤𐑵𐑕; agreed via wordnet
recommendations,NN1,GenAm,𐑮𐑧𐑒𐑩𐑥𐑧𐑯𐑛𐑱𐑖𐑩𐑯𐑟,ˌrekəmenˈdeɪʃənz,,,,,,pos-gap,pos-gap,35,rl_pos=NN2; rl_shaw=𐑮𐑧𐑒𐑩𐑥𐑧𐑯𐑛𐑱𐑖𐑩𐑯𐑟; agreed via wiktionary
recompensing,AJ0,RSSB,𐑮𐑧𐑒𐑩𐑥𐑐𐑧𐑯𐑕𐑦𐑙,rekəmpensɪŋ,,,,,,pos-gap,pos-gap,35,rl_pos=VVG; rl_shaw=𐑮𐑧𐑒𐑩𐑥𐑐𐑧𐑯𐑕𐑦𐑙; agreed via wiktionary
recompensing,NN1,RSSB,𐑮𐑧𐑒𐑩𐑥𐑐𐑧𐑯𐑕𐑦𐑙,rekəmpensɪŋ,,,,,,pos-gap,pos-gap,35,rl_pos=VVG; rl_shaw=𐑮𐑧𐑒𐑩𐑥𐑐𐑧𐑯𐑕𐑦𐑙; agreed via wiktionary
recompensing,VVI,RSSB,𐑮𐑧𐑒𐑩𐑥𐑐𐑧𐑯𐑕𐑦𐑙,rekəmpensɪŋ,,,,,,pos-gap,pos-gap,15,rl_pos=VVG; rl_shaw=𐑮𐑧𐑒𐑩𐑥𐑐𐑧𐑯𐑕𐑦𐑙; agreed via wiktionary
recon,VVI,GenAm,𐑮𐑦𐑒𐑪𐑯,rɪˈkɒn,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=NN1; rl_shaw=𐑮𐑰𐑒𐑪𐑯; SHIFTED via wiktionary
recon,VVI,RSSB,𐑮𐑰𐑒𐑪𐑯,ˈriːkɒn,,,,,,pos-gap,pos-gap,35,rl_pos=NN1; rl_shaw=𐑮𐑰𐑒𐑪𐑯; agreed via wiktionary
recondite,NN1,GenAm,𐑮𐑦𐑒𐑪𐑯𐑛𐑲𐑑,riˈkɒnˌdaɪt,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=AJ0; rl_shaw=𐑮𐑧𐑒𐑩𐑯𐑛𐑲𐑑; SHIFTED via wiktionary
recondite,NN1,GenAm,𐑮𐑧𐑒𐑩𐑯𐑛𐑲𐑑,ˈrekənˌdaɪt,,,,,,pos-gap,pos-gap,50,rl_pos=AJ0; rl_shaw=𐑮𐑧𐑒𐑩𐑯𐑛𐑲𐑑; agreed via wiktionary
recondite,NN1,GenAm,𐑮𐑩𐑒𐑪𐑯𐑛𐑲𐑑,rəˈkɒnˌdaɪt,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=AJ0; rl_shaw=𐑮𐑧𐑒𐑩𐑯𐑛𐑲𐑑; SHIFTED via wiktionary
recondite,VVI,GenAm,𐑮𐑦𐑒𐑪𐑯𐑛𐑲𐑑,riˈkɒnˌdaɪt,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=AJ0; rl_shaw=𐑮𐑧𐑒𐑩𐑯𐑛𐑲𐑑; SHIFTED via wiktionary
recondite,VVI,GenAm,𐑮𐑧𐑒𐑩𐑯𐑛𐑲𐑑,ˈrekənˌdaɪt,,,,,,pos-gap,pos-gap,35,rl_pos=AJ0; rl_shaw=𐑮𐑧𐑒𐑩𐑯𐑛𐑲𐑑; agreed via wiktionary
recondite,VVI,GenAm,𐑮𐑩𐑒𐑪𐑯𐑛𐑲𐑑,rəˈkɒnˌdaɪt,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=AJ0; rl_shaw=𐑮𐑧𐑒𐑩𐑯𐑛𐑲𐑑; SHIFTED via wiktionary
reconnoitre,NN1,GenAm,𐑮ˠ𐑧𐑒𐑩𐑯𐑶𐑑𐑼,ˌrˠekəˈnɔɪtəR,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=VVB,VVI; rl_shaw=𐑮𐑧𐑒𐑩𐑯𐑶𐑑𐑼; SHIFTED via wiktionary"
reconnoitre,NN1,GenAm,𐑮𐑧𐑒𐑩𐑯𐑶𐑑𐑼,ˌrekəˈnɔɪtəR,,,,,,pos-gap,pos-gap,35,"rl_pos=VVB,VVI; rl_shaw=𐑮𐑧𐑒𐑩𐑯𐑶𐑑𐑼; agreed via wiktionary"
record,AJ0,GenAm,𐑮𐑧𐑒𐑹𐑛,ˈrekɔːRd,,,,,,pos-gap,pos-gap,50,"rl_pos=NN1,VVB,VVI; rl_shaw=𐑮𐑦𐑒𐑹𐑛/𐑮𐑧𐑒𐑹𐑛; agreed via wiktionary"
record,AJ0,GenAm,𐑮𐑧𐑒𐑼𐑛,ˈrekəRd,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=NN1,VVB,VVI; rl_shaw=𐑮𐑦𐑒𐑹𐑛/𐑮𐑧𐑒𐑹𐑛; SHIFTED via wiktionary"
recorded,VVI,RSSB,𐑮𐑦𐑒𐑹𐑛𐑩𐑛,rɪkɔːRdƏd,,,,,,pos-gap,pos-gap,15,"rl_pos=AJ0,VVD,VVN; rl_shaw=𐑮𐑦𐑒𐑹𐑛𐑩𐑛; agreed via wiktionary"
recorded,VVI,GenAm,𐑮𐑩𐑒𐑹𐑛𐑩𐑛,rəˈkɔːRdƏd,,,,,,pos-gap,pos-gap-shifted,10,"rl_pos=AJ0,VVD,VVN; rl_shaw=𐑮𐑦𐑒𐑹𐑛𐑩𐑛; SHIFTED via wiktionary"
records,NN1,RSSB,𐑮𐑧𐑒𐑹𐑛𐑟,rekɔːRdz,,,,,,pos-gap,pos-gap,35,"rl_pos=NN2,VVZ; rl_shaw=𐑮𐑦𐑒𐑹𐑛𐑟/𐑮𐑧𐑒𐑹𐑛𐑟; agreed via wiktionary"
records,NN1,GenAm,𐑮𐑧𐑒𐑼𐑛𐑟,ˈrekəRdz,,,,,,pos-gap,pos-gap-shifted,20,"rl_pos=NN2,VVZ; rl_shaw=𐑮𐑦𐑒𐑹𐑛𐑟/𐑮𐑧𐑒𐑹𐑛𐑟; SHIFTED via wiktionary"
records,VVI,RSSB,𐑮𐑩𐑒𐑹𐑛𐑟,rəkɔːRdz,,,,,,pos-gap,pos-gap-shifted,10,"rl_pos=NN2,VVZ; rl_shaw=𐑮𐑦𐑒𐑹𐑛𐑟/𐑮𐑧𐑒𐑹𐑛𐑟; SHIFTED via wiktionary"
recourse,VVI,RSSB,𐑮𐑦𐑒𐑹𐑕,rɪkɔːRs,,,,,,pos-gap,pos-gap,35,rl_pos=NN1; rl_shaw=𐑮𐑦𐑒𐑹𐑕; agreed via wiktionary
recourse,VVI,GenAm,𐑮𐑰𐑒𐑹𐑕,ˈriːkɔːRs,,,,,,pos-gap,pos-gap-shifted,40,rl_pos=NN1; rl_shaw=𐑮𐑦𐑒𐑹𐑕; SHIFTED via wiktionary
recover,NN1,GenAm,𐑮𐑦𐑒𐑳𐑝𐑼,rɪˈkʌvəR,,,,,,pos-gap,pos-gap,35,"rl_pos=VVB,VVI; rl_shaw=𐑮𐑦𐑒𐑳𐑝𐑼; agreed via wiktionary"
recover,NN1,GenAm,𐑮𐑩𐑒𐑳𐑝𐑼,rəˈkʌvəR,,,,,,pos-gap,pos-gap-shifted,40,"rl_pos=VVB,VVI; rl_shaw=𐑮𐑦𐑒𐑳𐑝𐑼; SHIFTED via wiktionary"
recoverable,NN1,GenAm,𐑮𐑦𐑒𐑳𐑝𐑼𐑩𐑚𐑩𐑤,rɪˈkʌvəRəbəl,,,,,,pos-gap,pos-gap,50,rl_pos=AJ0; rl_shaw=𐑮𐑦𐑒𐑳𐑝𐑼𐑩𐑚𐑩𐑤; agreed via wiktionary
recovered,VVI,RSSB,𐑮𐑦𐑒𐑳𐑝𐑼𐑛,rɪkʌvəRd,,,,,,pos-gap,pos-gap,15,"rl_pos=AJ0,VVD,VVN; rl_shaw=𐑮𐑦𐑒𐑳𐑝𐑼𐑛; agreed via wiktionary"
recurring,NN1,GenAm,𐑮𐑦𐑒𐑻𐑦𐑙,rɪˈkɜːRɪŋ,,,,,,pos-gap,pos-gap,50,"rl_pos=AJ0,VVG; rl_shaw=𐑮𐑦𐑒𐑻𐑦𐑙; agreed via wiktionary"
recurring,VVI,GenAm,𐑮𐑦𐑒𐑻𐑦𐑙,rɪˈkɜːRɪŋ,,,,,,pos-gap,pos-gap,15,"rl_pos=AJ0,VVG; rl_shaw=𐑮𐑦𐑒𐑻𐑦𐑙; agreed via wiktionary"
