word,pos,var,shaw,ipa,verdict,shaw_override,pos_override,var_override,ipa_override,source,status,confidence,notes
picturization,NN1,RSSB,𐑐𐑦𐑒𐑗𐑼𐑳𐑦𐑟𐑱𐑖𐑩𐑯,pɪktʃərʌɪzeɪʃən,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑒𐑗𐑼𐑲𐑟𐑱𐑖𐑩𐑯
picul,NN1,RSSB,𐑐𐑦𐑒𐑩𐑤,ˈpɪkəl,,,,,,wordnet,new,89,shave_says:𐑐𐑦𐑒𐑵𐑤
Picuris,NN1,GenAm,𐑐𐑦𐑒𐑼𐑦𐑕,pɪkəˈris,,,,,,wiktionary,new,89,shave_says:𐑐𐑽𐑕𐑩𐑯
Picuris,NN1,GenAm,𐑐𐑦𐑒𐑼𐑦𐑕,pɪkəRˈis,,,,,,wiktionary,new,89,shave_says:𐑐𐑽𐑕𐑩𐑯
Picuris,NN1,RSSB,𐑐𐑦𐑒𐑼𐑰𐑕,pɪkəriːs,,,,,,wiktionary,new,89,shave_says:𐑐𐑽𐑟
Picuris,NP0,GenAm,𐑐𐑦𐑒𐑼𐑦𐑕,pɪkəˈris,,,,,,wiktionary,new,89,shave_says:𐑐𐑽𐑕𐑩𐑯
Picuris,NP0,GenAm,𐑐𐑦𐑒𐑼𐑦𐑕,pɪkəRˈis,,,,,,wiktionary,new,89,shave_says:𐑐𐑽𐑕𐑩𐑯
Picuris,NP0,RSSB,𐑐𐑦𐑒𐑼𐑰𐑕,pɪkəriːs,,,,,,wiktionary,new,89,shave_says:𐑐𐑽𐑟
piddle,NN1,RSSB,𐑐𐑦𐑛𐑤,ˈpɪdl,,,,,,wordnet,supplement,89,shave_says:𐑐𐑦𐑛𐑩𐑤
piddle,VVI,RSSB,𐑐𐑦𐑛𐑤,ˈpɪdl,,,,,,wordnet,supplement,89,shave_says:𐑐𐑦𐑛𐑩𐑤
piddling,AJ0,RSSB,𐑐𐑦𐑛𐑩𐑤𐑦𐑙,ˈpɪdəlɪŋ,,,,,,wordnet,supplement,89,shave_says:𐑐𐑦𐑛𐑤𐑦𐑙
piddly,AJ0,RSSB,𐑐𐑩𐑛𐑤𐑦,ˈpƏdli,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑛𐑤𐑦
piddly,AJ0,RSSB,𐑐𐑦𐑛𐑩𐑤𐑦,ˈpɪdəli,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑛𐑤𐑦
piddock,NN1,RSSB,𐑐𐑦𐑛𐑩𐑒,ˈpɪdək,,,,,,wordnet,new,89,shave_says:𐑐𐑦𐑛𐑪𐑒
pidgin,NN1,GenAm,𐑐𐑦𐑡𐑩𐑯,ˈpɪdʒən,,,,,,wordnet,supplement,89,shave_says:𐑐𐑦𐑡𐑦𐑯
pidgin,NN1,GenAm,𐑐𐑦𐑡𐑩𐑯,ˈpɪdʒən,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑡𐑦𐑯
pidgin English,NN1,GenAm,𐑐𐑦𐑡𐑩𐑯 𐑦𐑙𐑜𐑤𐑦𐑖,ˈpɪdʒən ˌɪŋɡlɪʃ,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑡𐑦𐑯 ·𐑦𐑙𐑜𐑤𐑦𐑖
pidgin English,NN1,RSSB,𐑐𐑦𐑡𐑦𐑯 𐑦𐑙𐑜𐑤𐑦𐑖,ˈpɪdʒɪn ˌɪŋɡlɪʃ,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑡𐑦𐑯 ·𐑦𐑙𐑜𐑤𐑦𐑖
pie,NN1,RSSB,𐑐𐑰𐑨𐑰,piːaiːː,,,,,,wordnet,supplement,89,shave_says:𐑐𐑲
pie in the sky,AJ0,GenAm,𐑐𐑲 𐑩𐑯 𐑞𐑩 𐑕𐑒𐑲,ˈpaɪ ən ðə ˈskaɪ,,,,,,wiktionary,new,89,shave_says:𐑐𐑲 𐑦𐑯 𐑞 𐑕𐑒𐑲
pie in the sky,AJ0,RRP,𐑐𐑲 𐑦𐑯 𐑞𐑩 𐑕𐑒𐑲,ˈpaɪ ɪn ðə ˈskaɪ,,,,,,wiktionary,new,89,shave_says:𐑐𐑲 𐑦𐑯 𐑞 𐑕𐑒𐑲
pie in the sky,NN1,GenAm,𐑐𐑲 𐑩𐑯 𐑞𐑩 𐑕𐑒𐑲,ˈpaɪ ən ðə ˈskaɪ,,,,,,wiktionary,new,89,shave_says:𐑐𐑲 𐑦𐑯 𐑞 𐑕𐑒𐑲
pie in the sky,NN1,RRP,𐑐𐑲 𐑦𐑯 𐑞𐑩 𐑕𐑒𐑲,ˈpaɪ ɪn ðə ˈskaɪ,,,,,,wiktionary,new,89,shave_says:𐑐𐑲 𐑦𐑯 𐑞 𐑕𐑒𐑲
pie-eyed,AJ0,RRP,𐑐𐑲𐑲𐑛,ˈpaɪˌaɪd,,,,,,wiktionary+wordnet,new,89,shave_says:𐑐𐑲-𐑲𐑛
piebald,AJ0,GenAm,𐑐𐑲𐑚𐑪𐑤𐑛,ˈpaɪbɒld,,,,,,wordnet,supplement,89,shave_says:𐑐𐑲𐑚𐑷𐑤𐑛
piebald,AJ0,GenAm,𐑐𐑲𐑚𐑪𐑤𐑛,ˈpaɪbɒld,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑲𐑚𐑷𐑤𐑛
piebald,NN1,GenAm,𐑐𐑲𐑚𐑪𐑤𐑛,ˈpaɪbɒld,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑲𐑚𐑷𐑤𐑛
pieceable,AJ0,RSSB,𐑐𐑰𐑕𐑩𐑚𐑩𐑤,ˈpiːsəbəl,,,,,,wiktionary,new,97,shave_agrees
pied noir,NN1,RSSB,𐑐𐑘𐑧𐑛𐑯𐑢𐑸,pjednwɑːR,,,,,,wiktionary,new,89,shave_says:𐑐𐑲𐑛 𐑯𐑵𐑸
pied noir,NN1,RSSB,𐑐𐑘𐑱𐑯𐑢𐑸,pjeɪnwɑːR,,,,,,wiktionary,new,89,shave_says:𐑐𐑲𐑛 𐑯𐑵𐑸
Pied Piper,NP0,RSSB,𐑐𐑲𐑛 𐑐𐑲𐑐𐑼,paɪd paɪpəR,,,,,,wiktionary,new,89,shave_says:𐑐𐑽𐑕𐑩𐑯
pied-à-terre,NN1,GenAm,𐑐𐑦𐑱𐑛𐑩𐑑𐑧𐑮,pieɪdəˈter,,,,,,wiktionary,new,30,"r_gap:spelling=2,ipa=1; shave_says:𐑐𐑲𐑛-𐑩-𐑑𐑺"
pied-à-terre,NN1,RSSB,𐑐𐑦𐑱𐑛𐑩𐑑𐑺,pieɪdəteəR,,,,,,wiktionary,new,30,"r_gap:spelling=2,ipa=1; shave_says:𐑐𐑲𐑛-𐑩-𐑑𐑺"
piedmont,NN1,RSSB,𐑐𐑰𐑛𐑥𐑪𐑯𐑑,ˈpiːdmɒnt,,,,,,wordnet,new,89,shave_says:𐑐𐑲𐑛𐑥𐑴𐑧𐑯𐑑𐑰
piehole,NN1,GenAm,𐑐𐑲𐑣𐑴𐑤,ˈpaɪˌhoʊl,,,,,,wiktionary,new,97,shave_agrees
piemontite,NN1,GenAm,𐑐𐑦𐑥𐑩𐑯𐑑𐑲𐑑,ˈpiməntaɪt,,,,,,wiktionary,new,89,shave_says:𐑐𐑲𐑥𐑪𐑯𐑑𐑲𐑑
piemontite,NN1,RSSB,𐑐𐑰𐑥𐑪𐑯𐑑𐑲𐑑,ˈpiːmɒntaɪt,,,,,,wiktionary,new,89,shave_says:𐑐𐑲𐑥𐑪𐑯𐑑𐑲𐑑
piepowder,NN1,RRP,𐑐𐑲𐑐𐑬𐑛𐑼,paɪpaʊdəR,,,,,,wiktionary,new,97,shave_agrees
pier,NN1,GenAm,𐑐𐑦𐑮,pir,,,,,,wordnet,supplement,89,shave_says:𐑐𐑽
pier,NN1,GenAm,𐑐𐑦𐑮,pɪr,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑽
pierce,NN1,GenAm,𐑐𐑦𐑮𐑕,pɪrs,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑽𐑕
pierce,VVI,GenAm,𐑐𐑦𐑮𐑕,pɪrs,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑽𐑕
pierced,AJ0,GenAm,𐑐𐑦𐑮𐑕𐑑,pɪrst,,,,,,wordnet,supplement,89,shave_says:𐑐𐑽𐑕𐑑
pierced,AJ0,GenAm,𐑐𐑦𐑮𐑕𐑑,pɪrst,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑽𐑕𐑑
pierced,VVI,GenAm,𐑐𐑦𐑮𐑕𐑑,pɪrst,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑽𐑕𐑑
piercing,AJ0,GenAm,𐑐𐑦𐑮𐑕𐑦𐑙,ˈpɪrsɪŋ,,,,,,wordnet,supplement,89,shave_says:𐑐𐑽𐑕𐑦𐑙
piercing,AJ0,GenAm,𐑐𐑦𐑮𐑕𐑦𐑙,ˈpɪrsɪŋ,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑽𐑕𐑦𐑙
piercing,NN1,GenAm,𐑐𐑦𐑮𐑕𐑦𐑙,ˈpɪrsɪŋ,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑽𐑕𐑦𐑙
piercing,VVI,GenAm,𐑐𐑦𐑮𐑕𐑦𐑙,ˈpɪrsɪŋ,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑽𐑕𐑦𐑙
Pierre,NP0,GenAm,𐑐𐑦𐑧𐑮,piˈer,,,,,,wiktionary,supplement,30,"r_gap:spelling=2,ipa=1; shave_says:𐑐𐑦𐑡𐑩𐑯 ·𐑓𐑹𐑡"
Pierre,NP0,GenAm,𐑐𐑦𐑮,pɪr,,,,,,wiktionary,supplement,30,"r_gap:spelling=2,ipa=1; shave_says:𐑐𐑦𐑡𐑩𐑯 ·𐑓𐑹𐑡"
Pierre,NP0,GenAm,𐑐𐑽,piər,,,,,,wiktionary,supplement,30,"r_gap:spelling=2,ipa=1; shave_says:𐑐𐑦𐑡𐑩𐑯 ·𐑓𐑹𐑡"
Piers,NP0,GenAm,𐑐𐑦𐑮𐑟,pɪrz,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑤𐑕𐑩𐑯
Pierson,NP0,GenAm,𐑐𐑦𐑮𐑕𐑩𐑯,ˈpɪrsən,,,,,,wiktionary,new,89,shave_says:𐑐𐑰𐑥𐑩
Pierson,NP0,RSSB,𐑐𐑽𐑕𐑩𐑯,pɪəRsən,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑥𐑤𐑦𐑒𐑴
piet,NN1,RSSB,𐑐𐑳𐑾𐑑,ˈpʌɪət,,,,,,wiktionary,new,89,shave_says:𐑐𐑰𐑑
pietism,NN1,RSSB,𐑐𐑳𐑾𐑑𐑦𐑟𐑥,ˈpʌɪətɪzm,,,,,,wordnet,new,89,shave_says:𐑐𐑲𐑩𐑑𐑦𐑟𐑩𐑥
pietism,NN1,RSSB,𐑐𐑳𐑾𐑑𐑦𐑟𐑩𐑥,ˈpʌɪətɪzəm,,,,,,wiktionary,new,89,shave_says:𐑐𐑲𐑩𐑑𐑦𐑟𐑩𐑥
pietistic,AJ0,GenAm,𐑐𐑲𐑦𐑑𐑦𐑕𐑑𐑦𐑒,paɪɪˈtɪstɪk,,,,,,wiktionary,new,89,shave_says:𐑐𐑲𐑩𐑑𐑦𐑕𐑑𐑦𐑒
pietistic,AJ0,RSSB,𐑐𐑳𐑦𐑦𐑑𐑦𐑕𐑑𐑦𐑒,pʌɪɪˈtɪstɪk,,,,,,wordnet,new,5,ml_disagrees:𐑐𐑳𐑦𐑦𐑑𐑩𐑕𐑑𐑦𐑒; shave_says:𐑐𐑲𐑩𐑑𐑦𐑕𐑑𐑦𐑒
pietistic,AJ0,RSSB,𐑐𐑳𐑦𐑦𐑑𐑦𐑕𐑑𐑦𐑒,pʌɪɪˈtɪstɪk,,,,,,wiktionary,new,5,ml_disagrees:𐑐𐑳𐑦𐑦𐑑𐑩𐑕𐑑𐑦𐑒; shave_says:𐑐𐑲𐑩𐑑𐑦𐑕𐑑𐑦𐑒
piety,NN1,RSSB,𐑐𐑲𐑦𐑑𐑦,ˈpaɪɪti,,,,,,wordnet,supplement,89,shave_says:𐑐𐑲𐑩𐑑𐑦
piezoelectricity,NN1,RSSB,𐑐𐑳𐑦𐑰𐑟𐑴𐑦𐑤𐑧𐑒𐑑𐑮𐑦𐑕𐑦𐑑𐑦,pʌɪˌiːzəʊɪlekˈtrɪsɪti,,,,,,wordnet,supplement,89,shave_says:𐑐𐑰𐑟𐑴𐑦𐑤𐑧𐑒𐑑𐑮𐑦𐑕𐑦𐑑𐑦
pig pile,NN1,GenAm,𐑐𐑦𐑜𐑐𐑲𐑤,ˈpɪɡˌpaɪl,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑜 𐑐𐑲𐑤
pig pile,NN1,RSSB,𐑐𐑦𐑜𐑐𐑳𐑦𐑤,ˈpɪɡpʌɪl,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑜 𐑐𐑲𐑤
pig pile,VVI,GenAm,𐑐𐑦𐑜𐑐𐑲𐑤,ˈpɪɡˌpaɪl,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑜 𐑐𐑲𐑤
pig pile,VVI,RSSB,𐑐𐑦𐑜𐑐𐑳𐑦𐑤,ˈpɪɡpʌɪl,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑜 𐑐𐑲𐑤
Pigeon Forge,NP0,GenAm,𐑐𐑦𐑡𐑩𐑯 𐑓𐑹𐑡,ˈpɪdʒən fɔːRdʒ,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑯𐑛𐑸
Pigeon Forge,NP0,RSSB,𐑐𐑦𐑡𐑦𐑯 𐑓𐑹𐑡,ˈpɪdʒɪn fɔːRdʒ,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑯𐑛𐑸
pigeonhole,NN1,RSSB,𐑐𐑦𐑡𐑦𐑯𐑣𐑴𐑤,ˈpɪdʒɪnhəʊl,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑡𐑩𐑯𐑣𐑴𐑤
pigeonhole,VVI,RSSB,𐑐𐑦𐑡𐑦𐑯𐑣𐑴𐑤,ˈpɪdʒɪnhəʊl,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑡𐑩𐑯𐑣𐑴𐑤
pigeonholes,NN1,RSSB,𐑐𐑦𐑡𐑦𐑯𐑣𐑴𐑤𐑟,ˈpɪdʒɪnhəʊlz,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑡𐑩𐑯𐑣𐑴𐑤𐑟
pigeonholes,VVI,RSSB,𐑐𐑦𐑡𐑦𐑯𐑣𐑴𐑤𐑟,ˈpɪdʒɪnhəʊlz,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑡𐑩𐑯𐑣𐑴𐑤𐑟
pigeons,NN1,GenAm,𐑐𐑦𐑡𐑩𐑯𐑕,ˈpɪdʒəns,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑡𐑩𐑯𐑟
pigeons,NN1,RSSB,𐑐𐑦𐑡𐑦𐑯𐑕,ˈpɪdʒɪns,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑡𐑩𐑯𐑟
pigeons,VVI,GenAm,𐑐𐑦𐑡𐑩𐑯𐑕,ˈpɪdʒəns,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑡𐑩𐑯𐑟
pigeons,VVI,RSSB,𐑐𐑦𐑡𐑦𐑯𐑕,ˈpɪdʒɪns,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑡𐑩𐑯𐑟
pigface,NN1,RSSB,𐑐𐑦𐑜𐑓𐑱𐑕,ˈpɪɡfeɪs,,,,,,wiktionary,new,97,shave_agrees
pignut,NN1,RSSB,𐑐𐑦𐑜𐑯𐑳𐑑,ˈpɪɡnʌt,,,,,,wordnet,new,97,shave_agrees
pika,NN1,GenAm,𐑐𐑲𐑒𐑩,ˈpaɪkə,,,,,,wordnet,new,97,shave_agrees
pika,NN1,GenAm,𐑐𐑲𐑒𐑩,ˈpaɪkə,,,,,,wiktionary,new,97,shave_agrees
pilaf,NN1,GenAm,𐑐𐑰𐑤𐑨𐑓,piːlæf,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑤𐑨𐑓
pilaf,NN1,RSSB,𐑐𐑰𐑤𐑭𐑓,piːlɑːf,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑤𐑨𐑓
pileus,NN1,RSSB,𐑐𐑦𐑤𐑾𐑕,ˈpɪliəs,,,,,,wordnet,new,89,shave_says:𐑐𐑲𐑤𐑩𐑕
pilferage,NN1,RSSB,𐑐𐑦𐑤𐑓𐑮𐑦𐑡,ˈpɪlfrɪdʒ,,,,,,wordnet,supplement,89,shave_says:𐑐𐑦𐑤𐑓𐑼𐑦𐑡
piling,NN1,GenAm,𐑐𐑲𐑤𐑤𐑦𐑙,ˈpaɪllɪŋ,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑲𐑤𐑦𐑙
piling,VVI,GenAm,𐑐𐑲𐑤𐑤𐑦𐑙,ˈpaɪllɪŋ,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑲𐑤𐑦𐑙
pillbox,NN1,GenAm,𐑐𐑦𐑤𐑚𐑭𐑒𐑕,ˈpɪlbɑːks,,,,,,wordnet,supplement,89,shave_says:𐑐𐑦𐑤𐑚𐑪𐑒𐑕
pillbox,NN1,GenAm,𐑐𐑦𐑤 𐑚𐑭𐑒𐑕,ˈpɪl bɑːks,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑤𐑚𐑪𐑒𐑕
pillbox,NN1,RSSB,𐑐𐑦𐑤 𐑚𐑪𐑒𐑕,ˈpɪl bɒks,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑤𐑚𐑪𐑒𐑕
pillion,NN1,RSSB,𐑐𐑦𐑤𐑦𐑘𐑩𐑯,ˈpɪlɪjən,,,,,,wordnet,supplement,89,shave_says:𐑐𐑦𐑤𐑾𐑯
pilliwinks,NN1,RRP,𐑐𐑦𐑤𐑦𐑢𐑦𐑙𐑒𐑕,ˈpɪlɪwɪŋks,,,,,,wiktionary,new,97,shave_agrees
pillow,NN1,GenAm,𐑐𐑧𐑤𐑴,ˈpeloʊ,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑤𐑴
pillow,VVI,GenAm,𐑐𐑧𐑤𐑴,ˈpeloʊ,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑤𐑴
pillowbeer,NN1,RRP,𐑐𐑦𐑤𐑴𐑚𐑽,pɪləʊbɪəR,,,,,,wiktionary,new,97,shave_agrees
pillowcase,NN1,RSSB,𐑐𐑦𐑤𐑩𐑒𐑱𐑕,ˈpɪləˌkeɪs,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑦𐑤𐑴𐑒𐑱𐑕
pillowy,AJ0,RSSB,𐑐𐑦𐑤𐑴𐑢𐑦,ˈpɪləʊwi,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑤𐑴𐑦
pilocarpine,NN1,GenAm,𐑐𐑲𐑤𐑩𐑒𐑸𐑐𐑰𐑯,ˌpaɪləˈkɑːRˌpiːn,,,,,,wordnet,new,89,shave_says:𐑐𐑲𐑤𐑴𐑒𐑸𐑐𐑰𐑯
pilocarpine,NN1,GenAm,𐑐𐑲𐑤𐑩𐑒𐑸𐑐𐑰𐑯,ˌpaɪləˈkɑːRˌpiːn,,,,,,wiktionary,new,89,shave_says:𐑐𐑲𐑤𐑴𐑒𐑸𐑐𐑰𐑯
Pilsen,NP0,GenAm,𐑐𐑦𐑤𐑕𐑩𐑯,ˈpɪlsən,,,,,,wiktionary,new,89,shave_says:𐑐𐑲𐑯𐑮𐑴
pima,NN1,GenAm,𐑐𐑦𐑥𐑩,ˈpimə,,,,,,wordnet,new,89,shave_says:𐑐𐑰𐑥𐑩
Pima,NN1,GenAm,𐑐𐑦𐑥𐑩,ˈpimə,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑙𐑒𐑼𐑑𐑩𐑯
Pima,NP0,GenAm,𐑐𐑦𐑥𐑩,ˈpimə,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑙𐑒𐑼𐑑𐑩𐑯
pimiento,NN1,GenAm,𐑐𐑦𐑥𐑧𐑯𐑑𐑴,pɪˈmentoʊ,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑥𐑦𐑧𐑯𐑑𐑴
pimiento,NN1,RRP,𐑐𐑦𐑥𐑘𐑧𐑯𐑑𐑴,pɪˈmjentoʊ,,,,,,wiktionary+wordnet,new,89,shave_says:𐑐𐑦𐑥𐑦𐑧𐑯𐑑𐑴
Pimlico,NP0,RSSB,𐑐𐑦𐑥𐑤𐑦𐑒𐑴,ˈpɪmlɪkəʊ,,,,,,wiktionary,new,89,shave_says:𐑐𐑲𐑯𐑮𐑴
pimozide,NN1,RSSB,𐑐𐑦𐑥𐑩𐑟𐑲𐑛,ˈpɪməzaɪd,,,,,,wordnet,new,97,shave_agrees
pimple,NN1,RSSB,𐑐𐑦𐑥𐑐𐑤,ˈpɪmpl,,,,,,wordnet,supplement,89,shave_says:𐑐𐑦𐑥𐑐𐑩𐑤
pin money,NN1,RSSB,𐑐𐑦𐑯𐑥𐑳𐑯𐑦,ˈpɪnmʌni,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑯 𐑥𐑳𐑯𐑦
PIN number,NN1,GenAm,𐑐𐑦𐑯𐑯𐑳𐑥𐑚𐑻,ˈpɪnnʌmbɜːR,,,,,,wiktionary,new,89,shave_says:⸰POSIC
pinafore,NN1,RSSB,𐑐𐑦𐑯𐑩𐑓𐑷,pɪnəfɔ,,,,,,wordnet,supplement,1,"r_gap:spelling=1,ipa=0; missing_r:spelling_has_r_but_shaw_has_none; shave_says:𐑐𐑦𐑯𐑩𐑓𐑹"
pinata,NN1,RSSB,𐑐𐑦𐑯𐑘𐑭𐑑𐑩,pɪnˈjɑːtə,,,,,,wordnet,new,97,shave_agrees
pince-nez,NN1,RSSB,𐑐𐑨𐑯𐑕𐑯𐑱,pænsˈneɪ,,,,,,wordnet,supplement,89,shave_says:𐑐𐑦𐑯𐑕-𐑯𐑱
pincushion,NN1,GenAm,𐑐𐑦𐑯𐑒𐑫𐑖𐑯,ˈpɪnˌkʊʃn,,,,,,wordnet,supplement,89,shave_says:𐑐𐑦𐑯𐑒𐑫𐑖𐑩𐑯
Pindar,NP0,RRP,𐑐𐑦𐑯𐑛𐑼,pɪndəR,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑙𐑒𐑼𐑑𐑩𐑯
pindolol,NN1,CotCaught,𐑐𐑦𐑯𐑛𐑩𐑤𐑷𐑤,ˈpɪndəˌlɒl,,,,,,wordnet,new,89,cot-caught variant of GenAm 𐑐𐑦𐑯𐑛𐑩𐑤𐑪𐑤
pindolol,NN1,CotCaught,𐑐𐑦𐑯𐑛𐑩𐑤𐑷𐑤,ˈpɪndəˌlɒl,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑐𐑦𐑯𐑛𐑩𐑤𐑪𐑤
pindolol,NN1,RRP,𐑐𐑦𐑯𐑛𐑩𐑤𐑪𐑤,ˈpɪndəˌlɒl,,,,,,wiktionary+wordnet,new,89,shave_says:𐑐𐑦𐑯𐑛𐑴𐑤𐑩𐑤
pine straw,NN1,CotCaught,𐑐𐑲𐑯 𐑕𐑑𐑮𐑷,ˈpaɪn ˌstrɒ,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑐𐑲𐑯 𐑕𐑑𐑮𐑪
pine straw,NN1,GenAm,𐑐𐑲𐑯 𐑕𐑑𐑮𐑪,ˈpaɪn ˌstrɒ,,,,,,wiktionary,new,89,shave_says:𐑐𐑲𐑯 𐑕𐑑𐑮𐑷
pineal,AJ0,RSSB,𐑐𐑦𐑯𐑾𐑤,ˈpɪnɪəl,,,,,,wordnet,supplement,89,shave_says:𐑐𐑲𐑯𐑾𐑤
pineal gland,NN1,RSSB,𐑐𐑲𐑯𐑰𐑩𐑤 𐑜𐑤𐑨𐑯𐑛,ˈpaɪniːəl ˌɡlænd,,,,,,wiktionary,new,89,shave_says:𐑐𐑲𐑯𐑾𐑤 𐑜𐑤𐑨𐑯𐑛
pineal gland,NN1,RSSB,𐑐𐑦𐑯𐑰𐑩𐑤 𐑜𐑤𐑨𐑯𐑛,ˈpɪniːəl ˌɡlænd,,,,,,wiktionary,new,89,shave_says:𐑐𐑲𐑯𐑾𐑤 𐑜𐑤𐑨𐑯𐑛
pineapple,ITJ,GenAm,𐑐𐑲𐑯𐑩𐑐𐑩𐑤,ˈpaɪnəpəl,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑲𐑯𐑨𐑐𐑩𐑤
pineapple,NN1,GenAm,𐑐𐑲𐑯𐑩𐑐𐑩𐑤,ˈpaɪnəpəl,,,,,,wiktionary,supplement,89,shave_says:𐑐𐑲𐑯𐑨𐑐𐑩𐑤
pinecone,NN1,GenAm,𐑐𐑲𐑯𐑒𐑴𐑯,ˈpaɪnˌkoʊn,,,,,,wiktionary,new,97,shave_agrees
pinecone,VVI,GenAm,𐑐𐑲𐑯𐑒𐑴𐑯,ˈpaɪnˌkoʊn,,,,,,wiktionary,new,97,shave_agrees
Pinero,NP0,GenAm,𐑐𐑦𐑯𐑦𐑮𐑴,pɪˈnɪroʊ,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑙𐑒𐑼𐑑𐑴𐑯𐑾𐑯
Pinero,NP0,RSSB,𐑐𐑦𐑯𐑽𐑴,pɪnɪərəʊ,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑙𐑒𐑼𐑑𐑩𐑯 ·𐑕𐑦𐑯𐑛𐑮𐑴𐑥
ping pong,NN1,CotCaught,𐑐𐑦𐑙𐑐𐑷𐑙,ˈpɪŋˌpɒŋ,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑐𐑦𐑙𐑐𐑪𐑙
ping pong,NN1,RRP,𐑐𐑦𐑙𐑐𐑪𐑙,ˈpɪŋˌpɒŋ,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑙 𐑐𐑪𐑙
ping pong,VVI,CotCaught,𐑐𐑦𐑙𐑐𐑷𐑙,ˈpɪŋˌpɒŋ,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑐𐑦𐑙𐑐𐑪𐑙
ping pong,VVI,RRP,𐑐𐑦𐑙𐑐𐑪𐑙,ˈpɪŋˌpɒŋ,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑙 𐑐𐑪𐑙
pinger,NN1,RRP,𐑐𐑦𐑙𐑼,pɪŋər,,,,,,wiktionary,new,97,shave_agrees
pingo,NN1,RRP,𐑐𐑦𐑙𐑜𐑴,ˈpɪŋɡəʊ,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑙𐑴
pinhole,NN1,GenAm,𐑐𐑦𐑯𐑣𐑴𐑤,ˈpɪnˌhoʊl,,,,,,wiktionary,new,97,shave_agrees
pinhole,VVI,GenAm,𐑐𐑦𐑯𐑣𐑴𐑤,ˈpɪnˌhoʊl,,,,,,wiktionary,new,97,shave_agrees
pink tea,NN1,GenAm,𐑐𐑦𐑙𐑒 𐑑𐑦,pɪŋk ˈti,,,,,,wiktionary,new,89,shave_says:𐑐𐑦𐑙𐑒 𐑑𐑰
